Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time
GOLDBEES,INF204KB17I5,45936,NSE,EQ,EQ,buy,FALSE,19,98.59,200051320,1100000000269893,6/10/2025
JUNIORBEES,INF732E01045,45936,NSE,EQ,EQ,buy,FALSE,4,736.70,200051322,1100000000269898,6/10/2025
SILVERETF,INF789F1AYK6,45936,NSE,EQ,EQ,buy,FALSE,20,144.95,600051414,1300000000353381,6/10/2025
MOM30IETF,INF109KC17C7,45936,NSE,EQ,EQ,buy,FALSE,100,31.19,400037457,1200000000213367,6/10/2025
NIFTYBEES,INF204KB14I2,45936,NSE,EQ,EQ,buy,FALSE,6,281.75,400037942,1200000000214924,6/10/2025
MID150BEES,INF204KB1V68,45936,NSE,EQ,EQ,buy,FALSE,9,221.99,400037951,1200000000214971,6/10/2025
AUTOIETF,INF109KC10V2,45936,NSE,EQ,EQ,buy,FALSE,60,27.87,32272,1000000000227855,6/10/2025
HDFCSML250,INF179KC1FB2,45936,NSE,EQ,EQ,buy,FALSE,12,172.82,200051768,1100000000271471,6/10/2025
CONSUMBEES,INF204KA1LD7,45936,NSE,EQ,EQ,buy,FALSE,10,136.31,32278,1000000000227857,6/10/2025
HDFCMOMENT,INF179KC1HV6,45936,NSE,EQ,EQ,buy,FALSE,60,30.73,200056864,1100000000283338,6/10/2025
UTINEXT50,INF789F1AUW9,45936,NSE,EQ,EQ,buy,FALSE,20,73.88,600056841,1300000000364482,6/10/2025
MID150BEES,INF204KB1V68,45943,NSE,EQ,EQ,buy,FALSE,9,222.69,402499647,1200000026243385,13/10/2025
CONSUMBEES,INF204KA1LD7,45943,NSE,EQ,EQ,buy,FALSE,10,136.11,2291212,1000000024548030,13/10/2025
UTINEXT50,INF789F1AUW9,45943,NSE,EQ,EQ,buy,FALSE,20,73.33,603583960,1300000029814302,13/10/2025
GOLDBEES,INF204KB17I5,45943,NSE,EQ,EQ,buy,FALSE,19,102.49,203199716,1100000029217023,13/10/2025
NIFTYBEES,INF204KB14I2,45943,NSE,EQ,EQ,buy,FALSE,6,284.26,402499648,1200000026243386,13/10/2025
MOM30IETF,INF109KC17C7,45943,NSE,EQ,EQ,buy,FALSE,50,31.64,402499649,1200000026243388,13/10/2025
JUNIORBEES,INF732E01045,45943,NSE,EQ,EQ,buy,FALSE,4,733.37,203199718,1100000029217051,13/10/2025
HDFCSML250,INF179KC1FB2,45943,NSE,EQ,EQ,buy,FALSE,12,171.12,203199726,1100000029217127,13/10/2025
SILVERETF,INF789F1AYK6,45943,NSE,EQ,EQ,buy,FALSE,14,166.12,603584026,1300000029815042,13/10/2025
MOM30IETF,INF109KC17C7,45943,NSE,EQ,EQ,buy,FALSE,50,31.64,402499749,1200000026244241,13/10/2025
SILVERETF,INF789F1AYK6,45943,NSE,EQ,EQ,buy,FALSE,6,166.11,603584025,1300000029815042,13/10/2025
AUTOIETF,INF109KC10V2,45943,NSE,EQ,EQ,buy,FALSE,60,27.45,2291259,1000000024549039,13/10/2025
HDFCMOMENT,INF179KC1HV6,45943,NSE,EQ,EQ,buy,FALSE,60,31.31,203199821,1100000029217997,13/10/2025
UTINEXT50,INF789F1AUW9,45958,NSE,EQ,EQ,buy,FALSE,20,74.48,604691751,1300000042727259,28/10/2025
AUTOIETF,INF109KC10V2,45958,NSE,EQ,EQ,buy,FALSE,60,27.94,3731433,1000000039038826,28/10/2025
MID150BEES,INF204KB1V68,45958,NSE,EQ,EQ,buy,FALSE,9,227.28,403828558,1200000043888542,28/10/2025
NIFTYBEES,INF204KB14I2,45958,NSE,EQ,EQ,buy,FALSE,6,292.61,403828556,1200000043888530,28/10/2025
HDFCSML250,INF179KC1FB2,45958,NSE,EQ,EQ,buy,FALSE,12,174.58,205294505,1100000047217377,28/10/2025
GOLDBEES,INF204KB17I5,45958,NSE,EQ,EQ,buy,FALSE,19,98.27,205294502,1100000047217348,28/10/2025
CONSUMBEES,INF204KA1LD7,45958,NSE,EQ,EQ,buy,FALSE,10,139.36,3731401,1000000039038575,28/10/2025
SILVERETF,INF789F1AYK6,45958,NSE,EQ,EQ,buy,FALSE,20,136.73,604691784,1300000042727532,28/10/2025
MOM30IETF,INF109KC17C7,45958,NSE,EQ,EQ,buy,FALSE,50,32.24,403828559,1200000043888556,28/10/2025
MOM30IETF,INF109KC17C7,45958,NSE,EQ,EQ,buy,FALSE,50,32.24,403828585,1200000043888804,28/10/2025
JUNIORBEES,INF732E01045,45958,NSE,EQ,EQ,buy,FALSE,4,745.66,205294499,1100000047217343,28/10/2025
HDFCMOMENT,INF179KC1HV6,45958,NSE,EQ,EQ,buy,FALSE,60,31.93,205294548,1100000047217573,28/10/2025
NIFTYBEES,INF204KB14I2,45974,NSE,EQ,EQ,buy,FALSE,6,293.27,402410714,1200000022085593,13/11/2025
MOM30IETF,INF109KC17C7,45974,NSE,EQ,EQ,buy,FALSE,50,32.40,402410711,1200000022085580,13/11/2025
MOM30IETF,INF109KC17C7,45974,NSE,EQ,EQ,buy,FALSE,50,32.40,402410773,1200000022086015,13/11/2025
JUNIORBEES,INF732E01045,45974,NSE,EQ,EQ,buy,FALSE,4,753.18,204068109,1100000030812902,13/11/2025
HDFCMOMENT,INF179KC1HV6,45974,NSE,EQ,EQ,buy,FALSE,60,32.09,204068172,1100000030813201,13/11/2025
HDFCSML250,INF179KC1FB2,45974,NSE,EQ,EQ,buy,FALSE,12,172.95,204068145,1100000030813095,13/11/2025
GOLDBEES,INF204KB17I5,45974,NSE,EQ,EQ,buy,FALSE,19,104.75,204068118,1100000030812908,13/11/2025
SILVERETF,INF789F1AYK6,45974,NSE,EQ,EQ,buy,FALSE,20,159.21,603107787,1300000024114728,13/11/2025
UTINEXT50,INF789F1AUW9,45974,NSE,EQ,EQ,buy,FALSE,20,75.29,603107713,1300000024114134,13/11/2025
CONSUMBEES,INF204KA1LD7,45974,NSE,EQ,EQ,buy,FALSE,10,137.95,2357473,1000000024167187,13/11/2025
AUTOIETF,INF109KC10V2,45974,NSE,EQ,EQ,buy,FALSE,60,28.25,2357488,1000000024167452,13/11/2025
MID150BEES,INF204KB1V68,45974,NSE,EQ,EQ,buy,FALSE,9,231.77,402410713,1200000022085583,13/11/2025
NIFTYBEES,INF204KB14I2,45989,NSE,EQ,EQ,buy,FALSE,6,296.53,403095729,1200000035229241,28/11/2025
JUNIORBEES,INF732E01045,45989,NSE,EQ,EQ,buy,FALSE,4,743.69,203857287,1100000036854699,28/11/2025
CONSUMBEES,INF204KA1LD7,45989,NSE,EQ,EQ,buy,FALSE,10,138.43,2816579,1000000032628577,28/11/2025
NIFTYBEES,INF204KB14I2,46020,NSE,EQ,EQ,buy,FALSE,6,295.10,400037773,1200000000242812,29/12/2025
MOM30IETF,INF109KC17C7,46020,NSE,EQ,EQ,buy,FALSE,100,32.12,400037771,1200000000242810,29/12/2025
JUNIORBEES,INF732E01045,46020,NSE,EQ,EQ,buy,FALSE,4,744.50,200066295,1100000000369617,29/12/2025
HDFCMOMENT,INF179KC1HV6,46020,NSE,EQ,EQ,buy,FALSE,60,31.99,200066292,1100000000369606,29/12/2025
HDFCSML250,INF179KC1FB2,46020,NSE,EQ,EQ,buy,FALSE,12,167.46,200066294,1100000000369616,29/12/2025
GOLDBEES,INF204KB17I5,46020,NSE,EQ,EQ,buy,FALSE,19,114.90,200066293,1100000000369615,29/12/2025
SILVERBETA,INF789F1AYK6,46020,NSE,EQ,EQ,buy,FALSE,10,228.58,604658450,1300000000297990,29/12/2025
SILVERBETA,INF789F1AYK6,46020,NSE,EQ,EQ,buy,FALSE,10,228.58,604658454,1300000000297990,29/12/2025
NEXT50BETA,INF789F1AUW9,46020,NSE,EQ,EQ,buy,FALSE,20,74.47,600053169,1300000000297996,29/12/2025
CONSUMBEES,INF204KA1LD7,46020,NSE,EQ,EQ,buy,FALSE,10,137.15,31369,1000000000235853,29/12/2025
AUTOIETF,INF109KC10V2,46020,NSE,EQ,EQ,buy,FALSE,60,28.67,31370,1000000000235867,29/12/2025
MID150BEES,INF204KB1V68,46020,NSE,EQ,EQ,buy,FALSE,9,229.49,400037775,1200000000242825,29/12/2025
NIFTYBEES,INF204KB14I2,46036,NSE,EQ,EQ,buy,FALSE,6,291.65,404288306,1200000044166009,14/01/2026
MOM30IETF,INF109KC17C7,46036,NSE,EQ,EQ,buy,FALSE,100,31.45,404288316,1200000044166154,14/01/2026
JUNIORBEES,INF732E01045,46036,NSE,EQ,EQ,buy,FALSE,4,741.47,205415717,1100000048663727,14/01/2026
HDFCMOMENT,INF179KC1HV6,46036,NSE,EQ,EQ,buy,FALSE,60,31.20,205415712,1100000048663674,14/01/2026
HDFCSML250,INF179KC1FB2,46036,NSE,EQ,EQ,buy,FALSE,10,164.03,205415714,1100000048663687,14/01/2026
HDFCSML250,INF179KC1FB2,46036,NSE,EQ,EQ,buy,FALSE,2,164.06,205415715,1100000048663687,14/01/2026
GOLDBEES,INF204KB17I5,46036,NSE,EQ,EQ,buy,FALSE,19,117.80,205415713,1100000048663679,14/01/2026
SILVERBETA,INF789F1AYK6,46036,NSE,EQ,EQ,buy,FALSE,20,264.10,604428474,1300000042322476,14/01/2026
NEXT50BETA,INF789F1AUW9,46036,NSE,EQ,EQ,buy,FALSE,20,74.00,604428475,1300000042322485,14/01/2026
CONSUMBEES,INF204KA1LD7,46036,NSE,EQ,EQ,buy,FALSE,10,133.39,3083599,1000000033754769,14/01/2026
AUTOIETF,INF109KC10V2,46036,NSE,EQ,EQ,buy,FALSE,60,28.68,3083598,1000000033754767,14/01/2026
MID150BEES,INF204KB1V68,46036,NSE,EQ,EQ,buy,FALSE,9,226.93,404288304,1200000044166003,14/01/2026
NIFTYBEES,INF204KB14I2,46050,NSE,EQ,EQ,buy,FALSE,6,286.15,404635637,1200000051840677,28/01/2026
MOM30IETF,INF109KC17C7,46050,NSE,EQ,EQ,buy,FALSE,41,30.89,404635671,1200000051840851,28/01/2026
MOM30IETF,INF109KC17C7,46050,NSE,EQ,EQ,buy,FALSE,50,30.89,404635638,1200000051840698,28/01/2026
MOM30IETF,INF109KC17C7,46050,NSE,EQ,EQ,buy,FALSE,9,30.89,404635670,1200000051840851,28/01/2026
JUNIORBEES,INF732E01045,46050,NSE,EQ,EQ,buy,FALSE,4,726.18,206115769,1100000052335804,28/01/2026
HDFCMOMENT,INF179KC1HV6,46050,NSE,EQ,EQ,buy,FALSE,60,30.62,206115810,1100000052336004,28/01/2026
HDFCSML250,INF179KC1FB2,46050,NSE,EQ,EQ,buy,FALSE,12,156.50,206115772,1100000052335813,28/01/2026
GOLDBEES,INF204KB17I5,46050,NSE,EQ,EQ,buy,FALSE,19,135.59,206115770,1100000052335805,28/01/2026
SILVERBETA,INF789F1AYK6,46050,NSE,EQ,EQ,buy,FALSE,20,340.27,605575454,1300000050457896,28/01/2026
NEXT50BETA,INF789F1AUW9,46050,NSE,EQ,EQ,buy,FALSE,20,72.45,605575438,1300000050457740,28/01/2026
CONSUMBEES,INF204KA1LD7,46050,NSE,EQ,EQ,buy,FALSE,10,126.50,3646695,1000000039810386,28/01/2026
AUTOIETF,INF109KC10V2,46050,NSE,EQ,EQ,buy,FALSE,60,27.14,3646704,1000000039810534,28/01/2026
MID150BEES,INF204KB1V68,46050,NSE,EQ,EQ,buy,FALSE,9,219.78,404635639,1200000051840700,28/01/2026
NIFTYBEES,INF204KB14I2,46066,NSE,EQ,EQ,buy,FALSE,6,289.80,402877493,1200000032965096,13/02/2026
MOM30IETF,INF109KC17C7,46066,NSE,EQ,EQ,buy,FALSE,50,31.99,402877498,1200000032965113,13/02/2026
MOM30IETF,INF109KC17C7,46066,NSE,EQ,EQ,buy,FALSE,50,31.99,402877515,1200000032965302,13/02/2026
JUNIORBEES,INF732E01045,46066,NSE,EQ,EQ,buy,FALSE,4,741.09,204390222,1100000040138198,13/02/2026
HDFCMOMENT,INF179KC1HV6,46066,NSE,EQ,EQ,buy,FALSE,60,31.76,204390254,1100000040138465,13/02/2026
HDFCSML250,INF179KC1FB2,46066,NSE,EQ,EQ,buy,FALSE,12,161.56,204390224,1100000040138217,13/02/2026
GOLDBEES,INF204KB17I5,46066,NSE,EQ,EQ,buy,FALSE,19,126.09,204390223,1100000040138200,13/02/2026
SILVERBETA,INF789F1AYK6,46066,NSE,EQ,EQ,buy,FALSE,13,231.75,603705075,1300000034758955,13/02/2026
SILVERBETA,INF789F1AYK6,46066,NSE,EQ,EQ,buy,FALSE,7,231.76,603705076,1300000034758955,13/02/2026
NEXT50BETA,INF789F1AUW9,46066,NSE,EQ,EQ,buy,FALSE,20,74.03,603705055,1300000034758782,13/02/2026
CONSUMBEES,INF204KA1LD7,46066,NSE,EQ,EQ,buy,FALSE,10,131.53,2473666,1000000026889068,13/02/2026
AUTOIETF,INF109KC10V2,46066,NSE,EQ,EQ,buy,FALSE,60,29.13,2473673,1000000026889146,13/02/2026
MID150BEES,INF204KB1V68,46066,NSE,EQ,EQ,buy,FALSE,9,226.47,402877494,1200000032965103,13/02/2026
NIFTYBEES,INF204KB14I2,46083,NSE,EQ,EQ,buy,FALSE,6,280.35,405524706,1200000055871056,2/03/2026
MOM30IETF,INF109KC17C7,46083,NSE,EQ,EQ,buy,FALSE,50,31.29,405524707,1200000055871059,2/03/2026
JUNIORBEES,INF732E01045,46083,NSE,EQ,EQ,buy,FALSE,4,736.46,206765915,1100000061999108,2/03/2026
HDFCSML250,INF179KC1FB2,46083,NSE,EQ,EQ,buy,FALSE,6,156.39,206765916,1100000061999130,2/03/2026
HDFCSML250,INF179KC1FB2,46083,NSE,EQ,EQ,buy,FALSE,6,156.39,206765917,1100000061999130,2/03/2026
GOLDBEES,INF204KB17I5,46083,NSE,EQ,EQ,buy,FALSE,19,138.09,206765914,1100000061999100,2/03/2026
SILVERBETA,INF789F1AYK6,46083,NSE,EQ,EQ,buy,FALSE,20,276.55,607121577,1300000065263268,2/03/2026
NEXT50BETA,INF789F1AUW9,46083,NSE,EQ,EQ,buy,FALSE,20,73.57,607121473,1300000065262391,2/03/2026
CONSUMBEES,INF204KA1LD7,46083,NSE,EQ,EQ,buy,FALSE,10,125.66,4419220,1000000045916438,2/03/2026
MID150BEES,INF204KB1V68,46083,NSE,EQ,EQ,buy,FALSE,9,221.31,405524708,1200000055871061,2/03/2026
NIFTYBEES,INF204KB14I2,46114,NSE,EQ,EQ,buy,FALSE,6,255.44,400025666,1200000000181584,2/04/2026
MOM30IETF,INF109KC17C7,46114,NSE,EQ,EQ,buy,FALSE,100,28.29,400025637,1200000000181480,2/04/2026
JUNIORBEES,INF732E01045,46114,NSE,EQ,EQ,buy,FALSE,4,661.96,200037982,1100000000257948,2/04/2026
HDFCMOMENT,INF179KC1HV6,46114,NSE,EQ,EQ,buy,FALSE,60,29.26,200039087,1100000000258027,2/04/2026
HDFCSML250,INF179KC1FB2,46114,NSE,EQ,EQ,buy,FALSE,12,147.44,200038014,1100000000258026,2/04/2026
GOLDBEES,INF204KB17I5,46114,NSE,EQ,EQ,buy,FALSE,19,123.29,200037983,1100000000257950,2/04/2026
SILVERBETA,INF789F1AYK6,46114,NSE,EQ,EQ,buy,FALSE,20,221.65,600032195,1300000000210391,2/04/2026
NEXT50BETA,INF789F1AUW9,46114,NSE,EQ,EQ,buy,FALSE,20,67.30,600032196,1300000000210392,2/04/2026
CONSUMBEES,INF204KA1LD7,46114,NSE,EQ,EQ,buy,FALSE,10,116.89,25190,1000000000175378,2/04/2026
AUTOIETF,INF109KC10V2,46114,NSE,EQ,EQ,buy,FALSE,60,25.00,25191,1000000000175379,2/04/2026
MID150BEES,INF204KB1V68,46114,NSE,EQ,EQ,buy,FALSE,9,205.59,400025665,1200000000181583,2/04/2026
NIFTYBEES,INF204KB14I2,46125,NSE,EQ,EQ,buy,FALSE,6,268.93,403242093,1200000036016818,13/04/2026
MOM30IETF,INF109KC17C7,46125,NSE,EQ,EQ,buy,FALSE,50,30.57,403242094,1200000036016819,13/04/2026
JUNIORBEES,INF732E01045,46125,NSE,EQ,EQ,buy,FALSE,4,724.00,204293533,1100000039126580,13/04/2026
HDFCSML250,INF179KC1FB2,46125,NSE,EQ,EQ,buy,FALSE,12,157.95,204293552,1100000039126661,13/04/2026
GOLDBEES,INF204KB17I5,46125,NSE,EQ,EQ,buy,FALSE,19,123.60,204293532,1100000039126574,13/04/2026
NEXT50BETA,INF789F1AUW9,46125,NSE,EQ,EQ,buy,FALSE,20,72.40,603924383,1300000035664734,13/04/2026
CONSUMBEES,INF204KA1LD7,46125,NSE,EQ,EQ,buy,FALSE,10,123.51,3090508,1000000030699682,13/04/2026
MID150BEES,INF204KB1V68,46125,NSE,EQ,EQ,buy,FALSE,9,218.76,403242095,1200000036016823,13/04/2026
MOM30IETF,INF109KC17C7,46125,NSE,EQ,EQ,buy,FALSE,50,30.57,403242244,1200000036018000,13/04/2026
HDFCMOMENT,INF179KC1HV6,46125,NSE,EQ,EQ,buy,FALSE,60,30.26,204293691,1100000039128034,13/04/2026
SILVERBETA,INF789F1AYK6,46125,NSE,EQ,EQ,buy,FALSE,20,226.58,603924512,1300000035666827,13/04/2026
AUTOIETF,INF109KC10V2,46125,NSE,EQ,EQ,buy,FALSE,60,26.97,3090621,1000000030700808,13/04/2026
NIFTYBEES,INF204KB14I2,46146,NSE,EQ,EQ,buy,FALSE,6,273.96,403795697,1200000036847921,4/05/2026
JUNIORBEES,INF732E01045,46146,NSE,EQ,EQ,buy,FALSE,4,761.03,204653202,1100000040334641,4/05/2026
HDFCSML250,INF179KC1FB2,46146,NSE,EQ,EQ,buy,FALSE,12,169.65,204653288,1100000040335017,4/05/2026
GOLDBEES,INF204KB17I5,46146,NSE,EQ,EQ,buy,FALSE,19,122.51,204653198,1100000040334632,4/05/2026
SILVERBETA,INF789F1AYK6,46146,NSE,EQ,EQ,buy,FALSE,20,233.88,603817097,1300000034771112,4/05/2026
NEXT50BETA,INF789F1AUW9,46146,NSE,EQ,EQ,buy,FALSE,20,76.12,603816935,1300000034769356,4/05/2026
CONSUMBEES,INF204KA1LD7,46146,NSE,EQ,EQ,buy,FALSE,10,127.90,3390880,1000000032603406,4/05/2026
MID150BEES,INF204KB1V68,46146,NSE,EQ,EQ,buy,FALSE,9,229.14,403795698,1200000036847930,4/05/2026
MOM30IETF,INF109KC17C7,46147,NSE,EQ,EQ,buy,FALSE,100,31.15,400020238,1200000000216454,5/05/2026
HDFCMOMENT,INF179KC1HV6,46147,NSE,EQ,EQ,buy,FALSE,60,30.85,200032648,1100000000296083,5/05/2026
AUTOIETF,INF109KC10V2,46147,NSE,EQ,EQ,buy,FALSE,60,26.99,23748,1000000000288386,5/05/2026
NIFTYBEES,INF204KB14I2,46155,NSE,EQ,EQ,buy,FALSE,6,265.01,403633816,1200000036980328,13/05/2026
JUNIORBEES,INF732E01045,46155,NSE,EQ,EQ,buy,FALSE,4,743.30,204952279,1100000045591258,13/05/2026
HDFCSML250,INF179KC1FB2,46155,NSE,EQ,EQ,buy,FALSE,12,168.85,204952316,1100000045591426,13/05/2026
GOLDBEES,INF204KB17I5,46155,NSE,EQ,EQ,buy,FALSE,19,130.82,204952281,1100000045591263,13/05/2026
SILVERBETA,INF789F1AYK6,46155,NSE,EQ,EQ,buy,FALSE,14,270.12,604469134,1300000040975521,13/05/2026
SILVERBETA,INF789F1AYK6,46155,NSE,EQ,EQ,buy,FALSE,6,270.12,604469133,1300000040975521,13/05/2026
NEXT50BETA,INF789F1AUW9,46155,NSE,EQ,EQ,buy,FALSE,20,74.28,604469114,1300000040975189,13/05/2026
CONSUMBEES,INF204KA1LD7,46155,NSE,EQ,EQ,buy,FALSE,10,124.10,2956490,1000000030197486,13/05/2026
MID150BEES,INF204KB1V68,46155,NSE,EQ,EQ,buy,FALSE,9,227.26,403633818,1200000036980336,13/05/2026
MOM30IETF,INF109KC17C7,46156,NSE,EQ,EQ,buy,FALSE,18,30.81,400024252,1200000000230092,14/05/2026
MOM30IETF,INF109KC17C7,46156,NSE,EQ,EQ,buy,FALSE,82,30.81,400024251,1200000000230092,14/05/2026
HDFCMOMENT,INF179KC1HV6,46156,NSE,EQ,EQ,buy,FALSE,60,30.50,200030731,1100000000304833,14/05/2026
AUTOIETF,INF109KC10V2,46156,NSE,EQ,EQ,buy,FALSE,60,26.97,21454,1000000000236146,14/05/2026
NIFTYBEES,INF204KB14I2,46171,NSE,EQ,EQ,buy,FALSE,6,270.74,405740277,1200000058761393,29/05/2026
JUNIORBEES,INF732E01045,46171,NSE,EQ,EQ,buy,FALSE,4,775.98,207192029,1100000062282673,29/05/2026
HDFCSML250,INF179KC1FB2,46171,NSE,EQ,EQ,buy,FALSE,12,172.84,207192028,1100000062282672,29/05/2026
GOLDBEES,INF204KB17I5,46171,NSE,EQ,EQ,buy,FALSE,19,129.21,207192024,1100000062282386,29/05/2026
SILVERBETA,INF789F1AYK6,46171,NSE,EQ,EQ,buy,FALSE,13,252.83,605930517,1300000057742592,29/05/2026
SILVERBETA,INF789F1AYK6,46171,NSE,EQ,EQ,buy,FALSE,7,252.83,605930516,1300000057742592,29/05/2026
NEXT50BETA,INF789F1AUW9,46171,NSE,EQ,EQ,buy,FALSE,20,77.43,605930469,1300000057742241,29/05/2026
CONSUMBEES,INF204KA1LD7,46171,NSE,EQ,EQ,buy,FALSE,10,126.49,5267388,1000000048856320,29/05/2026
MID150BEES,INF204KB1V68,46171,NSE,EQ,EQ,buy,FALSE,9,235.90,405740279,1200000058761420,29/05/2026
BAJAJFINSV,INE918I01026,45442,NSE,EQ,EQ,buy,FALSE,10,1525.00,5184584,1000000035299372,30/05/2024
IOC,INE242A01010,45446,NSE,EQ,EQ,buy,FALSE,1,170.45,21703209,1100000007360562,3/06/2024
EIHOTEL,INE230A01023,45446,NSE,EQ,EQ,buy,FALSE,1,432.35,21703196,1100000007360526,3/06/2024
COALINDIA,INE522F01014,45446,NSE,EQ,EQ,buy,FALSE,3,509.90,1683297,1000000006979729,3/06/2024
COCHINSHIP,INE704P01025,45446,NSE,EQ,EQ,buy,FALSE,1,2016.60,1683302,1000000006979751,3/06/2024
IRFC,INE053F01010,45446,NSE,EQ,EQ,buy,FALSE,9,187.80,21703211,1100000007360566,3/06/2024
NTPC,INE733E01010,45446,NSE,EQ,EQ,buy,FALSE,3,379.30,41470416,1200000006696439,3/06/2024
SJVN,INE002L01015,45446,NSE,EQ,EQ,buy,FALSE,9,143.70,61409316,1300000006041300,3/06/2024
KALYANKJIL,INE303R01014,45446,NSE,EQ,EQ,buy,FALSE,4,401.50,41470415,1200000006696435,3/06/2024
MEDANTA,INE474Q01031,45446,NSE,EQ,EQ,buy,FALSE,3,1188.65,41470414,1200000006696430,3/06/2024
INDUSTOWER,INE121J01017,45446,NSE,EQ,EQ,buy,FALSE,3,349.40,21703214,1100000007360579,3/06/2024
KPIL,INE220B01022,45446,NSE,EQ,EQ,buy,FALSE,1,1240.00,41470417,1200000006696440,3/06/2024
TATAMTRDVR,IN9155A01020,45446,NSE,EQ,EQ,buy,FALSE,1,635.30,61409308,1300000006041247,3/06/2024
LUPIN,INE326A01037,45446,NSE,EQ,EQ,buy,FALSE,1,1604.35,41470413,1200000006696428,3/06/2024
SJVN,INE002L01015,45446,NSE,EQ,EQ,buy,FALSE,1,143.70,61409315,1300000006041300,3/06/2024
OIL,INE274J01014,45446,NSE,EQ,EQ,buy,FALSE,3,653.75,41470421,1200000006696457,3/06/2024
ZOMATO,INE758T01015,45446,NSE,EQ,EQ,buy,FALSE,3,178.90,61409311,1300000006041261,3/06/2024
SWANENERGY,INE665A01038,45446,NSE,EQ,EQ,buy,FALSE,1,585.85,61409313,1300000006041273,3/06/2024
VBL,INE200M01021,45447,NSE,EQ,EQ,buy,FALSE,20,1361.90,71384004,1300000046542701,4/06/2024
BHEL,INE257A01026,45447,NSE,EQ,EQ,buy,FALSE,100,269.65,17244511,1000000072996964,4/06/2024
RECLTD,INE020B01018,45447,NSE,EQ,EQ,buy,FALSE,25,492.45,77097325,1300000069679358,4/06/2024
PFC,INE134E01011,45447,BSE,EQ,A,buy,FALSE,25,450.00,33313800,1717487299032930633,4/06/2024
NCC,INE868B01028,45447,NSE,EQ,EQ,buy,FALSE,30,268.00,57380977,1200000073051318,4/06/2024
NTPC,INE733E01010,45447,NSE,EQ,EQ,buy,FALSE,32,330.00,57565626,1200000073389072,4/06/2024
RECLTD,INE020B01018,45447,NSE,EQ,EQ,buy,FALSE,25,460.00,78262658,1300000072467407,4/06/2024
PSUBNKBEES,INF204KB16I7,45447,NSE,EQ,EQ,buy,FALSE,100,80.00,58480126,1200000072595278,4/06/2024
COALINDIA,INE522F01014,45447,NSE,EQ,EQ,buy,FALSE,30,440.00,20474709,1000000082746921,4/06/2024
SBIN,INE062A01020,45447,NSE,EQ,EQ,buy,FALSE,35,775.00,79771768,1300000070598408,4/06/2024
MID150BEES,INF204KB1V68,45449,NSE,EQ,EQ,buy,FALSE,9,201.00,47999418,1200000041991313,6/06/2024
UTINEXT50,INF789F1AUW9,45449,NSE,EQ,EQ,buy,FALSE,20,72.34,67266729,1300000036029915,6/06/2024
JUNIORBEES,INF732E01045,45449,NSE,EQ,EQ,buy,FALSE,4,724.71,47999408,1200000041991263,6/06/2024
CONSUMBEES,INF204KA1LD7,45449,NSE,EQ,EQ,buy,FALSE,10,119.86,47999419,1200000041991314,6/06/2024
GOLDBEES,INF204KB17I5,45449,NSE,EQ,EQ,buy,FALSE,19,61.56,28022121,1100000042521815,6/06/2024
HDFCSML250,INF179KC1FB2,45449,NSE,EQ,EQ,buy,FALSE,12,157.76,28022127,1100000042521894,6/06/2024
NIFTYBEES,INF204KB14I2,45449,NSE,EQ,EQ,buy,FALSE,6,252.70,47999417,1200000041991311,6/06/2024
MOM30IETF,INF109KC17C7,45449,NSE,EQ,EQ,buy,FALSE,50,34.66,28022122,1100000042521821,6/06/2024
GOLDBEES,INF204KB17I5,45456,NSE,EQ,EQ,buy,FALSE,19,60.62,25129745,1100000005570718,13/06/2024
JUNIORBEES,INF732E01045,45461,NSE,EQ,EQ,buy,FALSE,1,767.43,51828063,1200000018531439,18/06/2024
UTINEXT50,INF789F1AUW9,45461,NSE,EQ,EQ,buy,FALSE,20,76.56,75702185,1300000016178183,18/06/2024
JUNIORBEES,INF732E01045,45461,NSE,EQ,EQ,buy,FALSE,3,767.50,51828064,1200000018531439,18/06/2024
GOLDBEES,INF204KB17I5,45461,NSE,EQ,EQ,buy,FALSE,19,60.62,28080862,1100000019143405,18/06/2024
MOM30IETF,INF109KC17C7,45461,NSE,EQ,EQ,buy,FALSE,50,36.84,28080744,1100000019142734,18/06/2024
CONSUMBEES,INF204KA1LD7,45461,NSE,EQ,EQ,buy,FALSE,10,124.32,51828330,1200000018533868,18/06/2024
MOM30IETF,INF109KC17C7,45461,NSE,EQ,EQ,buy,FALSE,50,36.84,28081312,1100000019146130,18/06/2024
MID150BEES,INF204KB1V68,45461,NSE,EQ,EQ,buy,FALSE,9,212.90,51828990,1200000018538320,18/06/2024
NIFTYBEES,INF204KB14I2,45461,NSE,EQ,EQ,buy,FALSE,6,261.50,51828873,1200000018537321,18/06/2024
SILVERETF,INF789F1AYK6,45461,NSE,EQ,EQ,buy,FALSE,20,89.79,75703412,1300000016186312,18/06/2024
HDFCSML250,INF179KC1FB2,45461,NSE,EQ,EQ,buy,FALSE,12,170.00,28081565,1100000019147377,18/06/2024
AUTOIETF,INF109KC10V2,45461,NSE,EQ,EQ,buy,FALSE,60,26.36,28082407,1100000019152443,18/06/2024
JUNIORBEES,INF732E01045,45461,NSE,EQ,EQ,buy,FALSE,2,767.50,51830914,1200000018546132,18/06/2024
